entropy
0.9858150371789198
0.9858150371789198
0.9895875212220556
0.9895875212220556
0.9927744539878083
0.9953784388202257
0.9927744539878083
0.9927744539878083
0.9858150371789198
0.9895875212220556
0.9895875212220556
0.9895875212220556
0.9927744539878083
0.9927744539878083
0.9927744539878083
0.9953784388202257
0.9927744539878083
0.9927744539878083
0.9927744539878083
0.9953784388202257
0.9974015885677396
0.9988455359952018
0.9988455359952018
0.9988455359952018
0.9974015885677396
0.9988455359952018
0.9974015885677396
0.9974015885677396
0.9953784388202257
0.9927744539878083
0.9927744539878083
0.9895875212220556
0.9927744539878083
0.9927744539878083
0.9953784388202257
0.9953784388202257
0.9953784388202257
0.9953784388202257
0.9927744539878083
0.9953784388202257
0.9953784388202257
0.9974015885677396
0.9953784388202257
0.9953784388202257
0.9953784388202257
0.9953784388202257
0.9953784388202257
0.9953784388202257
0.9953784388202257
0.9974015885677396
0.9974015885677396
0.9988455359952018
0.9974015885677396
0.9974015885677396
0.9974015885677396
0.9988455359952018
0.9988455359952018
0.9988455359952018
0.9988455359952018
0.9988455359952018
0.9974015885677396
0.9974015885677396
0.9988455359952018
0.9988455359952018
1.0
0.9997114417528099
0.9997114417528099
0.9997114417528099
0.9997114417528099
0.9997114417528099
0.9988455359952018
0.9988455359952018
0.9997114417528099
1.0
1.0
0.9997114417528099
1.0
0.9974015885677396
0.9953784388202257
0.9927744539878083
0.9895875212220556
0.9895875212220556
0.9895875212220556
0.9927744539878083
0.9953784388202257
0.9953784388202257
0.9895875212220556
0.9895875212220556
0.9895875212220556
0.9858150371789198
0.9858150371789198
0.9858150371789198
0.9814538950336537
0.9814538950336537
0.9814538950336537
0.9814538950336537
0.9814538950336537
0.9814538950336537
0.976500468757824
0.976500468757824
0.9709505944546686
0.9709505944546686
0.9709505944546686
0.9709505944546686
0.976500468757824
0.976500468757824
0.976500468757824
0.976500468757824
0.976500468757824
